ID,reputation
2545751,1
2545752,1
2545753,1
2545756,784
2545757,1
2545758,1
2545759,9
2545760,1
2545761,53
2545762,1
2545763,1
2545764,1
2545765,1
2545766,1
2545767,222
2545768,1
2545769,1
2545770,11
2545771,21
2545772,21
2545773,3
2545774,1
2545775,1
2545776,1
2545777,1
2545778,624
2545779,111
2545780,1
2545781,1
2545782,1
2545784,10239
2545785,1
2545787,1
2545788,11
2545789,1
2545790,1
2545792,1410
2545793,654
2545794,115
2545795,181
2545796,67
2545797,1
2545798,1
2545799,1
2545800,894
2545801,1
2545802,1
2545803,111
2545804,1
2545805,1
2545806,1
2545807,11
2545808,1
2545810,9
2545811,11
2545812,1
2545813,1
2545814,1
2545815,730
2545816,1
2545817,1351
2545818,71
2545819,1
2545820,1
2545821,1
2545822,147
2545823,1
2545824,1
2545825,1
2545826,1
2545827,1
2545828,1
2545829,68
2545830,1
2545831,1
2545832,2551
2545833,1
2545834,1
2545835,1
2545836,85
2545837,1
2545838,1
2545839,1
2545840,1
2545841,1
2545842,21
2545843,1
2545844,1
2545845,113
2545846,1
2545847,1
2545848,1
2545849,1
2545850,3
2545851,1
2545852,33
2545853,1
2545854,1
2545855,43
2545856,1
2545857,1
2545858,1
2545859,1
2545860,1
2545861,1
2545862,1545
2545863,87
2545864,11
2545865,1
2545866,31
2545867,1
2545868,1
2545869,1
2545870,1
2545871,1
2545872,103
2545873,81
2545874,1
2545875,1
2545876,1
2545877,1
2545878,31
2545879,1
2545880,1
2545881,57
2545882,213
2545883,131
2545884,1
2545885,1
2545886,1
2545887,1
2545888,446
2545889,163
2545890,1
2545891,1
2545892,3
2545893,1
2545894,1
2545895,1
2545896,1
2545897,1
2545898,1
2545899,1
2545900,1
2545901,21
2545902,1
2545903,1
2545905,1
2545906,1
2545907,1
2545908,1
2545909,1
2545910,13
2545911,1
2545912,29
2545913,1
2545914,1
2545915,1
2545916,9
2545917,954
2545918,1566
2545919,27
2545920,117
2545921,1
2545922,11
2545923,519
2545924,1
2545925,11
2545926,1
2545927,2135
2545928,1
2545929,1
2545930,21
2545931,17
2545932,1
2545933,1
2545934,1
2545936,518
2545937,1
2545938,966
2545939,1
2545941,21
2545942,83
2545943,1
2545944,1
2545945,1
2545946,177
2545947,1
2545948,1
2545949,73
2545950,11
2545951,11
2545952,1
2545953,53
2545955,1
2545956,117
2545957,1
2545959,31
2545960,1
2545961,1
2545962,33
2545963,24
2545964,2706
2545965,1
2545966,1
2545967,1
2545968,1
2545969,1
2545970,1
2545971,19
2545972,1
2545973,97
2545974,1
2545975,33
2545976,1
2545978,119
2545979,1
2545980,1468
2545981,1
2545982,546
2545983,1
2545984,1
2545985,1
2545986,9
2545987,1
2545988,336
2545989,101
2545990,342
2545991,1
2545992,1
2545993,49
2545994,855
2545995,26
2545996,73
2545997,11
2545998,1
2545999,21
2546000,1
2546001,21
2546002,53
2546003,21
2546004,1
2546005,13
2546007,1
2546008,1
2546009,11
2546010,239
2546011,1
2546012,1
2546013,33
2546014,149
2546015,3
2546016,1
2546017,61
2546018,1
2546019,13
2546020,283
2546021,1
2546022,1
2546023,1
2546024,21
2546025,1
2546026,1
2546027,1
2546028,1
2546029,2365
2546030,11
2546031,51
2546032,1162
2546033,78
2546034,893
2546035,1
2546036,25
2546037,1
2546038,1
2546039,1
2546040,48
2546041,82
2546042,1
2546043,1
2546044,1
2546045,1
2546046,1
2546047,1
2546048,1
2546050,813
2546051,1
2546052,1
2546053,99
2546054,1
2546055,1
2546056,1
2546057,1
2546058,1
2546059,401
2546060,1
2546062,1
2546063,1
2546064,1
2546065,163
2546066,1
2546067,1
2546068,984
2546069,1
2546070,13
2546071,51
2546072,1
2546074,1139
2546075,1
2546076,1
2546077,3
2546078,1
2546079,24
2546080,1
2546081,175
2546083,279
2546085,203
2546086,1
2546087,13
2546088,1
2546089,1
2546090,59
2546091,189
2546092,38
2546093,57
2546094,73
2546095,321
2546096,1
2546097,1
2546099,3275
2546100,3
2546101,1
2546102,1311
2546103,1087
2546104,1
2546105,1
2546106,1288
2546107,41
2546108,21
2546109,1
2546111,1
2546112,1
2546113,1
2546114,73
2546115,1
2546116,1
2546117,1
2546118,1
2546119,1
2546120,1
2546121,463
2546123,1
2546124,1
2546125,11
2546126,11
2546127,1
2546128,161
2546129,1
2546130,11
2546131,11
2546132,340
2546133,1
2546134,1068
2546135,1
2546136,351
2546137,1
2546138,1
2546139,1
2546140,1
2546141,1
2546142,1
2546143,11
2546144,1
2546145,1
2546146,1819
2546147,1
2546148,1
2546149,1
2546150,1
2546151,15
2546152,81
2546153,1
2546154,1309
2546155,11
2546156,55
2546157,1
2546158,1
2546159,1
2546160,1
2546162,1
2546163,1
2546164,242
2546165,1
2546166,1
2546167,23
2546168,310
2546169,87
2546170,1
2546171,64
2546173,1
2546174,16
2546175,29
2546176,1
2546177,1
2546178,11
2546179,470
2546180,41
2546181,1
2546182,1
2546184,1641
2546185,309
2546186,1
2546188,1
2546189,1
2546190,1
2546192,43
2546193,1
2546194,1
2546195,1
2546196,1
2546197,1
2546198,1
2546199,1
2546200,73
2546201,11
2546202,1
2546203,321
2546204,31
2546205,1
2546206,1
2546207,111
2546208,101
2546209,1
2546210,1
2546211,1
2546212,351
2546213,1
2546214,1
2546215,1
2546216,1
2546217,280
2546218,1
2546219,1
2546220,145
2546221,3
2546222,1
2546223,384
2546224,81
2546225,1
2546226,1
2546227,1
2546229,1
2546230,1
2546231,313
2546232,1
2546233,1558
2546234,1
2546235,3
2546236,31
2546237,183
2546238,11
2546239,1
2546240,225
2546241,1
2546242,21
2546243,1
2546244,1
2546245,56
2546246,1
2546247,1
2546248,1
2546249,41
2546250,1
2546251,1
2546252,1
2546253,1
2546254,1
2546255,113
2546256,9
2546257,1
2546260,16
2546261,1
2546262,4084
2546263,1
2546264,1
2546265,1
2546266,1
2546267,33
2546268,31
2546269,33
2546270,1
2546271,1
2546272,1
2546273,1
2546274,1
2546275,93
2546276,1
2546277,1
2546278,1
2546279,175
2546280,13
2546281,1
2546283,1
2546284,1
2546285,1
2546286,206
2546287,1
2546288,1
2546289,837
2546290,15
2546291,1107
2546292,1
2546293,9
2546294,1
2546295,1
2546296,1
2546297,1
2546298,311
2546299,1664
2546300,1
2546302,458
2546303,21
2546304,1
2546305,1
2546306,1
2546308,789
2546309,11
2546310,1
2546311,31
2546312,1
2546313,1
2546314,11
2546315,3
2546316,49
2546317,1
2546318,331
2546319,1
2546320,1
2546322,1
2546323,123
2546324,1
2546325,1
2546326,31
2546327,1
2546328,1
2546329,1
2546330,1
2546331,1
2546332,66
2546333,1
2546334,491
2546335,1
2546336,11
2546337,1
2546338,1740
2546339,11
2546340,58
2546341,1
2546342,51
2546343,13
2546344,1
2546345,1
2546346,145
2546347,1
2546348,625
2546349,1
2546350,108
2546351,11
2546352,201
2546353,1
2546354,746
2546355,1
2546356,43
2546357,21
2546358,1
2546359,3
2546360,94
2546361,1
2546362,1
2546363,1
2546365,1
2546366,1
2546367,1
2546368,1
2546369,1
2546370,33
2546371,79
2546372,1
2546373,1
2546374,1
2546375,23
2546376,1
2546378,3
2546379,1
2546380,1
2546381,1915
2546382,25
2546383,556
2546384,1
2546385,17
2546386,1
2546387,1
2546388,1
2546389,31
2546390,5
2546391,1
2546392,1
2546393,233
2546394,1
2546395,1
2546396,1
2546397,178
2546398,1
2546399,1
2546400,13
2546401,41
2546402,1
2546404,11
2546405,1
2546406,1
2546407,1
2546408,1
2546409,1
2546410,51
2546412,1
2546413,1
2546414,33
2546415,1
2546416,2290
2546417,13
2546418,685
2546419,65
2546420,1
2546421,53
2546422,1
2546423,1
2546424,1
2546425,1
2546426,1
2546427,1
2546428,1
2546429,1
2546430,1
2546431,21
2546432,1
2546433,1357
2546434,1
2546435,315
2546436,11
2546437,1
2546438,1
2546439,1
2546440,11
2546441,1
2546442,113
2546443,11
2546444,3641
2546445,21
2546446,1
2546447,466
2546448,1
2546449,21
2546451,1
2546452,41
2546454,1
2546455,1
2546456,1
2546457,11
2546458,1
2546459,11
2546460,833
2546461,1
2546462,11
2546463,1
2546464,1
2546465,1
2546466,1
2546467,1
2546468,1
2546469,1
2546470,13
2546471,19
2546472,1
2546473,41
2546474,1
2546475,2219
2546476,11
2546477,113
2546478,1
2546479,1
2546480,1
2546481,1
2546482,1
2546483,243
2546484,1
2546485,1
2546486,1
2546487,364
2546488,1
2546490,72
2546491,1
2546492,79
2546493,1
2546494,1
2546496,1
2546497,1
2546498,1
2546499,1
2546500,86
2546501,127
2546502,35
2546503,11
2546504,1
2546505,15
2546506,1
2546507,1
2546508,1
2546509,1
2546510,23
2546511,113
2546512,1
2546513,1
2546514,1
2546515,1
2546516,3315
2546517,1
2546518,1
2546519,1
2546520,1
2546521,3
2546522,1
2546523,464
2546524,1
2546525,1
2546526,1
2546527,11
2546528,1
2546529,1
2546530,1
2546532,1
2546533,1
2546534,3
2546535,1
2546536,1
2546537,1
2546538,1
2546539,11
2546540,632
2546541,43
2546542,239
2546543,166
2546544,1
2546545,1
2546546,1
2546547,1367
2546548,1
2546549,45
2546550,1
2546551,143
2546553,48
2546554,15
2546555,23
2546556,23
2546557,81
2546558,1
2546559,1
2546560,1
2546561,1
2546562,11
2546563,1
2546564,11
2546565,215
2546566,85
2546567,31
2546568,1
2546569,1
2546570,61
2546571,1
2546572,1
2546574,11
2546575,1
2546576,1
2546577,1
2546578,1
2546579,208
2546580,135
2546581,1
2546582,1
2546583,1
2546584,1
2546585,3
2546586,11
2546587,1
2546588,33
2546590,278
2546591,921
2546592,1
2546593,1
2546594,11
2546595,41
2546596,1
2546597,1
2546598,1
2546599,1
2546600,268
2546601,31
2546602,1
2546603,23
2546604,1
2546605,349
2546606,31
2546607,1
2546608,1
2546609,1
2546610,1
2546611,1
2546612,1
2546613,233
2546614,1
2546615,91
2546616,1
2546617,1
2546618,3
2546621,44
2546624,63
2546625,1
2546626,2410
2546627,1
2546628,1
2546629,1
2546630,1
2546631,11
2546632,1
2546633,1
2546634,23
2546635,61
2546636,46
2546637,1
2546638,7
2546639,1
2546640,11
2546641,13
2546642,1
2546643,101
2546644,1
2546645,3
2546646,1
2546647,1
2546648,1
2546649,49
2546650,11
2546651,1
2546652,39
2546653,1
2546654,1
2546655,1
2546656,93
2546657,350
2546658,1
2546659,2368
2546660,1
2546661,1
2546662,231
2546663,1
2546664,143
2546665,1
2546666,1
2546667,32
2546668,73
2546669,11
2546670,19
2546671,51
2546672,33
2546673,287
2546674,336
2546675,1
2546676,1
2546677,99
2546678,1
2546679,481
2546680,1
2546681,81
2546683,61
2546684,1
2546685,2121
2546686,1
2546687,331
2546688,1
2546689,1
2546690,1
2546691,1
2546692,1
2546693,1
2546694,1
2546695,146
2546696,43
2546697,21
2546698,1
2546699,1
2546700,1
2546701,63
2546702,408
2546703,1
2546704,1
2546705,35
2546706,1
2546707,1
2546708,1
2546709,11
2546710,1
2546711,1
2546712,1
2546713,1
2546714,1
2546715,1
2546717,75
2546718,1
2546719,1
2546720,41
2546721,1
2546723,1
2546724,11
2546725,1
2546726,1
2546727,53
2546728,1
2546729,91
2546730,1
2546731,23
2546732,11
2546733,31
2546734,1
2546735,1
2546736,1
2546738,93
2546739,1012
2546740,1
2546741,36
2546742,381
2546743,1
2546744,21
2546745,1
2546747,1
2546748,1
2546749,15
2546750,1
2546751,1
2546752,882
2546753,21
2546754,1
2546755,1
2546756,131
2546757,1
2546758,21
2546759,1425
2546760,1
2546761,11
2546762,92
2546763,1
2546764,1
2546765,1
2546767,1
2546768,1
2546769,1
2546770,1
2546771,69
2546772,1
2546773,1
2546774,256
2546775,1
2546776,21
2546777,1
2546778,1
2546779,1
2546780,1
2546781,1
2546782,349
2546783,1
2546784,1
2546785,21
2546786,1
2546787,1
2546788,1
2546789,1
2546790,3
2546792,1
2546793,139
2546795,211
2546796,1
2546797,35
2546799,1
2546800,167
2546801,1
2546802,61
2546803,1
2546804,3
2546805,1
2546806,1
2546807,1
2546808,1
2546809,195
2546810,1
2546811,66
2546812,573
2546813,1
2546814,1
2546815,1
2546816,1
2546817,25
2546818,53
2546819,265
2546820,1
2546821,1
2546823,1
2546824,51
2546825,424
2546826,56
2546827,1
2546828,43
2546829,1
2546830,11
2546831,1
2546832,1
2546833,3
2546834,1
2546835,1
2546836,1
2546837,1
2546838,1
2546839,1
2546840,1
2546841,3
2546842,1
2546843,11
2546844,1
2546846,1
2546847,139
2546848,1089
2546849,722
2546850,1
2546851,1
2546853,1
2546854,1
2546855,1
2546856,1
2546857,1
2546858,499
2546859,1
2546860,1
2546861,77
2546862,1
2546863,745
2546864,17
2546865,1
2546866,115
2546868,1
2546869,3
2546870,113
2546871,11
2546872,1
2546873,1
2546874,5
2546875,1
2546876,1
2546877,15
2546878,1
2546879,11
2546880,21
2546881,76
2546882,1173
2546883,41
2546884,1
2546885,1
2546886,1
2546887,1
2546888,1
2546889,16
2546890,1
2546891,144
2546892,1
2546893,1
2546894,1
2546895,1
2546896,1
2546897,1
2546898,7
2546899,1
2546900,1
2546901,9
2546902,1
2546903,1
2546904,1
2546905,1
2546906,1
2546907,1
2546908,15
2546909,1
2546910,1
2546911,173
2546913,1
2546914,193
2546915,11
2546916,193
2546917,31
2546918,1
2546919,1
2546920,1
2546922,3
2546923,31
2546924,41
2546925,1
2546926,295
2546927,97
2546928,1
2546929,1
2546930,1
2546931,1
2546932,3
2546933,1
2546934,11
2546935,1
2546936,1
2546937,1
2546938,1
2546939,185
2546940,9
2546941,1
2546942,1
2546943,21
2546944,11
2546945,1
2546946,1
2546947,68
2546948,5
2546949,191
2546950,1
2546951,23
2546952,1
2546953,1
2546954,23
2546955,1
2546956,95
2546957,377
2546958,499
2546959,1
2546960,133
2546961,1
2546962,1
2546964,11
2546965,1
2546966,3301
2546967,1
2546968,1
2546969,1
2546970,3
2546971,1
2546972,11
2546973,309
2546974,9
2546975,125
2546976,73
2546977,39
2546979,11
2546980,43
2546981,7
2546982,31
2546983,1
2546984,35
2546985,1
2546987,125
2546988,59
2546989,143
2546990,1
2546991,123
2546992,1
2546993,1
2546994,105
2546995,1
2546996,406
2546997,1389
2546998,1
2546999,1
2547000,71
2547001,88
2547002,126
2547003,101
2547004,23
2547005,444
2547006,63
2547008,1
2547009,1
2547010,1
2547011,31
2547012,1
2547013,1
2547014,21
2547015,11
2547016,1
2547017,5650
2547018,28
2547019,1
2547020,1
2547021,26
2547022,1
2547023,1
2547025,1
2547026,1
2547027,1
2547028,1
2547029,1
2547030,1
2547031,1
2547033,1
2547034,1
2547035,223
2547036,1
2547037,115
2547038,1
2547039,34
2547040,1
2547041,1
2547042,75
2547043,1
2547044,3
2547045,1
2547046,11
2547047,3
2547048,1
2547049,1
2547050,1
2547051,176
2547052,11
2547053,1
2547054,1
2547055,1
2547056,1
2547057,1
2547058,1
2547059,1
2547060,83
2547061,1
2547062,1
2547063,431
2547064,4716
2547065,1
2547066,73
2547067,1
2547068,11
2547070,1
2547072,113
2547073,61
2547074,1
2547075,607
2547076,1
2547077,1
2547079,1
2547081,189
2547082,1
2547083,1
2547084,11
2547085,1
2547086,1
2547087,1
2547088,13
2547090,1
2547091,11
2547092,1
2547093,1
2547094,1
2547095,19
2547096,33
2547097,1
2547098,383
2547099,1
2547100,151
2547101,1
2547102,1
2547103,1
2547105,1
2547106,1
2547107,1
2547108,26
2547109,1
2547110,61
2547111,31
2547112,1
2547113,149
2547114,1
2547115,11
2547116,1
2547117,1
2547118,1
2547119,355
2547121,1
2547122,1
2547123,415
2547124,788
2547125,778
2547126,1
2547127,39
2547128,1
2547129,2360
2547130,1
2547131,1
2547132,41
2547133,1
2547134,13
2547135,33
2547136,1
2547137,1
2547138,501
2547139,1
2547140,1
2547141,67
2547142,1
2547143,1
2547144,1
2547145,1
2547146,103
2547147,143
2547148,1
2547149,21
2547150,171
2547151,1
2547152,1
2547154,25
2547155,1
2547156,1
2547157,31
2547158,1
2547159,1
2547160,103
2547161,1
2547162,316
2547163,3
2547164,2387
2547165,3
2547166,23
2547167,23
2547168,1
2547169,1
2547170,1
2547171,1
2547172,82
2547173,1
2547174,1
2547175,1
2547176,1
2547178,129
2547179,41
2547180,121
2547181,1
2547183,21
2547184,49
2547185,11
2547186,13
2547187,101
2547188,1
2547189,21
2547190,3576
2547192,1
2547193,1
2547194,89
2547195,36
2547196,1
2547197,1
2547198,1
2547199,1
2547200,1
2547201,1139
2547202,1
2547203,13
2547204,23
2547205,1
2547206,33
2547207,11
2547208,1
2547209,11
2547210,21
2547211,3
2547212,1
2547213,1
2547214,1
2547215,645
2547216,1
2547217,61
2547218,51
2547219,1
2547220,69
2547221,11
2547222,1
2547223,1
2547224,1
2547225,141
2547226,1
2547227,23
2547228,1
2547229,11947
2547230,26
2547232,315
2547233,689
2547234,1
2547235,1
2547236,201
2547237,1
2547238,1
2547239,58
2547240,1
2547241,163
2547242,2272
2547243,1
2547244,1
2547245,1
2547246,1
2547248,43
2547249,21
2547250,89
2547251,1
2547252,1
2547253,31
2547254,1
2547255,717
2547256,1
2547257,1
2547258,1
2547259,1
2547260,89
2547261,1
2547262,11
2547263,175
2547264,31
2547265,1
2547266,11
2547267,31
2547268,1
2547269,1
2547270,335
2547271,75
2547272,21
2547273,1
2547274,1
2547275,3
2547276,23
2547278,1
2547279,1
2547280,1
2547281,192
2547282,1
2547283,11
2547285,21
2547286,1
2547287,113
2547288,103
2547289,1
2547290,1
2547291,127
2547292,11
2547293,1
2547294,1
2547295,1
2547296,1
2547297,31
2547298,41
2547299,1
2547300,1
2547302,33
2547304,13
2547305,21
2547306,1
2547307,1
2547308,143
2547310,31
2547311,1
2547312,101
2547313,29
2547314,71
2547315,9
2547316,21
2547317,11
2547318,1
2547319,19
2547321,31
2547322,1
2547323,1
2547324,890
2547325,573
2547326,172
2547327,377
2547328,1
2547329,1
2547331,1
2547332,1
2547333,45
2547334,1
2547335,1
2547336,1
2547337,1
2547338,9
2547339,19
2547340,255
2547341,267
2547342,607
2547343,1
2547344,11
2547345,31
2547346,1
2547347,1
2547348,1
2547349,1
2547350,11
2547351,1
2547352,1
2547354,1
2547355,43
2547356,11
2547357,1
2547358,33
2547359,61
2547360,2999
2547361,11
2547362,19
2547363,1
2547364,41
2547365,1
2547366,53
2547367,33
2547368,37
2547369,21
2547370,1
2547371,31
2547372,2288
2547373,49
2547374,1
2547375,1
2547376,51
2547377,35
2547378,1
2547379,61
2547380,1
2547381,1
2547382,51
2547383,71
2547384,11
2547385,1
2547386,1
2547388,1
2547389,796
2547390,1
2547391,1
2547392,1
2547393,41
2547394,1
2547395,1
2547396,41
2547397,13
2547399,471
2547400,11
2547401,1
2547402,11
2547403,235
2547404,88
2547405,11
2547406,895
2547407,1
2547408,427
2547409,1
2547410,1
2547411,1
2547412,41
2547413,61
2547414,5
2547415,1
2547416,1
2547417,21
2547418,1
